Month,Weekday,Turbidity,Air Temperature (°C)
2,Monday,50.2,1.4777777777777759
2,Monday,51.7,1.7333333333333318
2,Monday,52.5,1.466666666666667
2,Monday,58.8,1.7388888888888903
2,Monday,51.9,1.81111111111111
2,Monday,51.2,2.055555555555557
2,Monday,51.4,1.7888888888888883
2,Monday,53.3,1.7333333333333318
2,Monday,52.9,1.7000000000000013
2,Monday,55.5,1.8833333333333337
2,Monday,55.4,2.005555555555555
2,Monday,55.7,1.900000000000001
2,Monday,57,1.8555555555555574
2,Monday,52.7,1.8277777777777773
2,Monday,48.8,1.7333333333333318
2,Monday,47.4,1.6888888888888884
2,Monday,46.6,1.6166666666666647
2,Monday,46.1,1.5777777777777797
2,Monday,47.3,1.655555555555554
2,Monday,43.6,1.555555555555554
2,Monday,49.2,1.4777777777777759
2,Monday,45.1,1.3555555555555543
2,Monday,43.8,1.2166666666666655
2,Monday,45.1,1.0833333333333348
2,Monday,47.7,1.0166666666666657
2,Monday,43.5,0.8888888888888897
2,Monday,42.9,0.7166666666666662
2,Monday,41.2,0.5555555555555556
2,Monday,40.7,0.5055555555555536
2,Monday,44.4,0.36111111111111033
2,Monday,41.2,0.14444444444444335
2,Monday,45.3,0.022222222222221748
2,Monday,40.6,0
2,Monday,41.3,-0.10555555555555626
2,Monday,39.9,-0.2777777777777778
2,Monday,39.5,-0.43333333333333396
2,Monday,39.3,-0.5222222222222229
2,Monday,39,-0.5555555555555556
2,Monday,38.5,-0.7166666666666662
2,Monday,37,-0.8777777777777769
2,Monday,37.1,-1.1055555555555547
2,Monday,38.5,-1.6166666666666667
2,Tuesday,40.4,-1.9111111111111119
2,Tuesday,40.6,-2.033333333333333
2,Tuesday,45.4,-1.988888888888888
2,Tuesday,44.4,-1.8888888888888882
2,Tuesday,44.8,-1.6888888888888884
2,Tuesday,41.3,-1.5666666666666669
2,Tuesday,42.7,-1.3888888888888888
2,Tuesday,53.1,-1.2777777777777781
2,Tuesday,41.6,-1.2777777777777781
2,Tuesday,42.3,-1.3499999999999999
2,Tuesday,39.8,-1.4333333333333325
2,Tuesday,37.6,-1.5444444444444452
2,Tuesday,37.9,-1.6888888888888884
2,Tuesday,37.8,-1.8444444444444446
2,Tuesday,37.7,-2.016666666666666
2,Tuesday,38.2,-2.2111111111111112
2,Tuesday,36.7,-2.527777777777778
2,Tuesday,37.6,-2.794444444444445
2,Tuesday,37.1,-2.9444444444444446
2,Tuesday,36.7,-3.0555555555555554
2,Tuesday,34.5,-3.1222222222222227
2,Tuesday,35.1,-3.2166666666666663
2,Tuesday,34.7,-3.3000000000000007
2,Tuesday,34.5,-3.405555555555555
2,Tuesday,35.4,-3.544444444444444
2,Tuesday,35.4,-3.716666666666667
2,Tuesday,33.6,-3.938888888888889
2,Tuesday,34.6,-4.177777777777777
2,Tuesday,34.5,-4.288888888888888
2,Tuesday,35.6,-4.427777777777777
2,Tuesday,34.1,-4.544444444444444
2,Tuesday,34.7,-4.688888888888889
2,Tuesday,34.9,-4.727777777777779
2,Tuesday,35.6,-4.8388888888888895
2,Tuesday,40.5,-4.888888888888889
2,Tuesday,35.9,-4.822222222222222
2,Tuesday,33.6,-4.633333333333334
2,Tuesday,33.9,-4.466666666666666
2,Tuesday,33,-3.994444444444445
2,Tuesday,33.6,-3.7055555555555566
2,Tuesday,32.2,-3.494444444444444
2,Tuesday,32.8,-3.061111111111112
2,Tuesday,34.3,-3.1222222222222227
2,Tuesday,34.3,-2.91111111111111
2,Tuesday,35.7,-2.883333333333334
2,Tuesday,37.6,-2.6888888888888887
2,Tuesday,36.9,-2.511111111111111
2,Tuesday,37.6,-2.272222222222222
2,Tuesday,36.9,-1.8888888888888882
2,Tuesday,37.4,-1.9611111111111117
2,Tuesday,38.5,-2.0555555555555554
2,Tuesday,39.7,-1.9166666666666663
2,Tuesday,39.6,-1.5888888888888886
2,Tuesday,38.7,-1.0888888888888895
2,Tuesday,39.3,-1.2000000000000002
2,Tuesday,39.2,-0.7444444444444444
2,Tuesday,38.5,-0.35555555555555585
2,Tuesday,39.7,-0.24444444444444516
2,Tuesday,40,-0.21666666666666698
2,Tuesday,37.8,-0.11666666666666714
2,Tuesday,36.3,0.30555555555555397
2,Tuesday,36.1,0.19999999999999968
2,Tuesday,36.3,0.011111111111112848
2,Tuesday,35.1,0.29999999999999954
2,Tuesday,34.8,0.1388888888888889
2,Tuesday,35.1,0.20555555555555413
2,Tuesday,35.4,0
2,Tuesday,37.9,0.00555555555555445
2,Tuesday,36.1,0
2,Tuesday,34.3,0.09999999999999984
2,Tuesday,33.4,0.2777777777777778
2,Tuesday,34.5,0.344444444444443
2,Tuesday,33.6,0.4555555555555557
2,Tuesday,32.5,0.42777777777777953
2,Tuesday,33.4,0.18333333333333238
2,Tuesday,33.5,0.00555555555555445
2,Tuesday,33.3,-0.2777777777777778
2,Tuesday,32.5,-1.0111111111111113
2,Tuesday,30.9,-1.3722222222222216
2,Tuesday,33,-1.4444444444444453
2,Tuesday,31.8,-2.2222222222222223
2,Tuesday,31.5,-2.5166666666666675
2,Tuesday,32.6,-2.705555555555556
2,Tuesday,32.6,-2.966666666666667
2,Tuesday,32.2,-2.622222222222222
2,Tuesday,29.9,-2.738888888888889
2,Tuesday,32.2,-3.0777777777777775
2,Tuesday,35.7,-3.061111111111112
2,Tuesday,33.4,-3.177777777777777
2,Tuesday,32.7,-3.3055555555555554
2,Tuesday,30.5,-3.5277777777777786
2,Tuesday,30.4,-3.755555555555557
2,Tuesday,30.3,-4.7333333333333325
2,Tuesday,30.9,-4.98888888888889
2,Tuesday,30.8,-5.116666666666667
2,Tuesday,30.9,-5.372222222222224
2,Wednesday,30.4,-5.188888888888889
2,Wednesday,32,-5.394444444444445
2,Wednesday,32,-4.944444444444444
2,Wednesday,31.5,-5.055555555555556
2,Wednesday,32.9,-5.21111111111111
2,Wednesday,33.8,-5.822222222222223
2,Wednesday,33.3,-5.661111111111111
2,Wednesday,33.2,-5.733333333333333
2,Wednesday,34.5,-5.844444444444444
2,Wednesday,36,-5.922222222222222
2,Wednesday,33,-6.177777777777779
2,Wednesday,35.1,-6.327777777777778
2,Wednesday,35.4,-6.55
2,Wednesday,32.9,-6.749999999999999
2,Wednesday,33.8,-6.716666666666667
2,Wednesday,32.2,-6.561111111111111
2,Wednesday,33.2,-6.133333333333333
2,Wednesday,31.9,-5.961111111111112
2,Wednesday,30.8,-5.927777777777779
2,Wednesday,31.8,-6.227777777777778
2,Wednesday,31.2,-6.277777777777778
2,Wednesday,30.9,-6.322222222222221
2,Wednesday,30.3,-6.277777777777778
2,Wednesday,31.4,-6.377777777777778
2,Wednesday,29.9,-6.505555555555556
2,Wednesday,28.9,-6.844444444444445
2,Wednesday,30.1,-7.055555555555555
2,Wednesday,30.1,-6.849999999999999
2,Wednesday,29.1,-6.572222222222221
2,Wednesday,29.3,-6.555555555555555
2,Wednesday,29.6,-6.611111111111111
2,Wednesday,31,-6.772222222222222
2,Wednesday,29.3,-6.888888888888888
2,Wednesday,29.5,-6.927777777777777
2,Wednesday,28,-6.749999999999999
2,Wednesday,30.4,-6.227777777777778
2,Wednesday,32.4,-5.694444444444445
2,Wednesday,30.3,-5.338888888888889
2,Wednesday,30.3,-5.2444444444444445
2,Wednesday,28.7,-4.98888888888889
2,Wednesday,28.3,-4.744444444444444
2,Wednesday,30.2,-4.594444444444444
2,Wednesday,28.9,-4.294444444444445
2,Wednesday,29,-3.888888888888889
2,Wednesday,29.2,-3.672222222222222
2,Wednesday,29.3,-3.2055555555555553
2,Wednesday,29.7,-3.1444444444444444
2,Wednesday,30.9,-2.7111111111111104
2,Wednesday,31.7,-2.5833333333333326
2,Wednesday,30.2,-2.461111111111111
2,Wednesday,31.3,-2.372222222222222
2,Wednesday,30.3,-2.205555555555555
2,Wednesday,31.5,-2.0444444444444443
2,Wednesday,31,-1.7666666666666666
2,Wednesday,31.4,-1.5166666666666668
2,Wednesday,31.5,-1.3666666666666671
2,Wednesday,33.7,-1.211111111111111
2,Wednesday,34.2,-1.1833333333333327
2,Wednesday,32.7,-1.0777777777777784
2,Wednesday,31.9,-0.9833333333333331
2,Wednesday,33.7,-0.8444444444444442
2,Wednesday,33.7,-0.8111111111111116
2,Wednesday,30.4,-0.827777777777777
2,Wednesday,32.4,-0.6444444444444445
2,Wednesday,31.3,-0.5777777777777773
2,Wednesday,29.9,-0.5277777777777773
2,Wednesday,30.2,-0.472222222222223
2,Wednesday,29.4,-0.5499999999999992
2,Wednesday,30,-0.7611111111111116
2,Wednesday,30.6,-1.2444444444444436
2,Wednesday,31,-1.7833333333333339
2,Wednesday,29.3,-2.4333333333333327
2,Wednesday,30,-2.6444444444444453
2,Wednesday,30.5,-2.8111111111111104
2,Wednesday,28.4,-2.922222222222223
2,Wednesday,29.7,-3.0555555555555554
2,Wednesday,27.8,-3.0555555555555554
2,Wednesday,29.3,-3.0555555555555554
2,Wednesday,28.2,-3.0444444444444447
2,Wednesday,28.1,-3.0277777777777772
2,Wednesday,29.7,-2.999999999999999
2,Wednesday,29.3,-2.999999999999999
2,Wednesday,28.4,-2.999999999999999
2,Wednesday,29.6,-2.933333333333334
2,Wednesday,28.4,-2.8888888888888884
2,Wednesday,29.3,-2.822222222222221
2,Wednesday,30.3,-2.7777777777777777
2,Wednesday,26.7,-2.677777777777778
2,Wednesday,27.2,-2.588888888888889
2,Wednesday,28.4,-2.527777777777778
2,Wednesday,28.4,-2.3888888888888893
2,Wednesday,26.9,-2.183333333333333
2,Wednesday,26.9,-1.9222222222222227
2,Wednesday,26.9,-1.7555555555555555
2,Wednesday,26.7,-1.5722222222222213
2,Wednesday,25.7,-1.4388888888888889
2,Thursday,25.7,-1.3166666666666673
2,Thursday,26.1,-1.0944444444444439
2,Thursday,27.3,-0.8444444444444442
2,Thursday,28.2,-0.5999999999999991
2,Thursday,28,-0.3499999999999994
2,Thursday,27.4,-0.08888888888888896
2,Thursday,27.9,0
2,Thursday,27.8,0.03888888888888905
2,Thursday,28.8,0.1555555555555562
2,Thursday,29.1,0.30555555555555397
2,Thursday,28.4,0.4888888888888903
2,Thursday,27.3,0.5999999999999991
2,Thursday,28.2,0.7333333333333335
2,Thursday,27.3,0.8666666666666679
2,Thursday,29.7,1.0055555555555569
2,Thursday,27.9,1.0500000000000003
2,Thursday,27.6,1.188888888888889
2,Thursday,27.2,1.427777777777778
2,Thursday,27.8,1.5833333333333341
2,Thursday,27.6,1.7111111111111101
2,Thursday,26.6,1.872222222222221
2,Thursday,26.9,1.9499999999999988
2,Thursday,27.2,1.9944444444444462
2,Thursday,26.8,1.849999999999999
2,Thursday,26.4,1.7388888888888903
2,Thursday,27.3,1.6666666666666667
2,Thursday,28.6,1.5722222222222213
2,Thursday,25.9,1.555555555555554
2,Thursday,27.1,1.5000000000000016
2,Thursday,26.7,1.3888888888888888
2,Thursday,25.2,1.2833333333333345
2,Thursday,25.3,1.2777777777777761
2,Thursday,25.5,1.2777777777777761
2,Thursday,25.3,1.2722222222222217
2,Thursday,26.1,1.2777777777777761
2,Thursday,26.6,1.311111111111111
2,Thursday,24.1,1.466666666666667
2,Thursday,24.1,1.5611111111111124
2,Thursday,26.7,1.7333333333333318
2,Thursday,24.8,1.8333333333333317
2,Thursday,24.9,1.8888888888888882
2,Thursday,25.2,1.9499999999999988
2,Thursday,24.9,2.0111111111111097
2,Thursday,25.1,2.055555555555557
2,Thursday,24,2.1611111111111114
2,Thursday,23.6,2.261111111111111
2,Thursday,23.3,2.3166666666666678
2,Thursday,22.5,2.3888888888888875
2,Thursday,24.3,2.5
2,Thursday,28.1,2.5444444444444434
2,Thursday,25.8,2.6333333333333346
2,Thursday,26,2.766666666666665
2,Thursday,26.3,2.844444444444443
2,Thursday,27,2.8888888888888906
2,Thursday,26,2.8888888888888906
2,Thursday,26.4,2.8888888888888906
2,Thursday,26.6,2.994444444444445
2,Thursday,26.4,3.0388888888888883
2,Thursday,26.2,3.0166666666666666
2,Thursday,26.5,3.0555555555555554
2,Thursday,25,3.0055555555555538
2,Thursday,26.7,2.983333333333332
2,Thursday,27.8,2.8999999999999995
2,Thursday,27.8,3.122222222222221
2,Thursday,28.2,3.0833333333333317
2,Thursday,25.1,3.0166666666666666
2,Thursday,25.5,2.8111111111111122
2,Thursday,24.5,2.411111111111113
2,Thursday,23.9,2.205555555555555
2,Thursday,25.1,1.5111111111111104
2,Thursday,23.8,0.9777777777777766
2,Thursday,25.8,0.7055555555555573
2,Thursday,24.7,0.56111111111111
2,Thursday,24,0.5555555555555556
2,Thursday,24.1,0.5555555555555556
2,Thursday,24,0.5444444444444427
2,Thursday,24.3,0.4999999999999992
2,Thursday,24.3,0.4999999999999992
2,Thursday,23.9,0.4999999999999992
2,Thursday,26.9,0.4999999999999992
2,Thursday,25.9,0.4999999999999992
2,Thursday,26.8,0.5555555555555556
2,Thursday,26.9,0.6444444444444426
2,Thursday,26.6,0.6666666666666683
2,Thursday,26.8,0.7555555555555552
2,Thursday,27.7,0.8444444444444462
2,Thursday,28.1,0.9555555555555549
2,Thursday,27.3,1.0222222222222241
2,Thursday,25.5,1.1166666666666656
2,Thursday,26.2,1.3333333333333326
2,Thursday,23.8,1.4611111111111126
2,Thursday,26.2,1.5444444444444452
2,Thursday,26.2,1.555555555555554
2,Thursday,25.2,1.6111111111111103
2,Thursday,25.5,1.7444444444444447
2,Thursday,25.2,1.7777777777777795
2,Friday,23.9,1.8666666666666663
2,Friday,23.2,2.027777777777777
2,Friday,23.6,2.133333333333335
2,Friday,25.8,2.2666666666666657
2,Friday,25.8,2.461111111111111
2,Friday,26.1,2.627777777777776
2,Friday,27.7,2.5277777777777763
2,Friday,25.7,2.5
2,Friday,26.7,2.377777777777778
2,Friday,23.9,2.2888888888888874
2,Friday,24.8,2.422222222222222
2,Friday,22.1,2.4722222222222237
2,Friday,22,2.488888888888887
2,Friday,22.4,2.6111111111111125
2,Friday,24.5,2.5555555555555562
2,Friday,26.7,2.550000000000002
2,Friday,22.1,2.5055555555555546
2,Friday,30.1,2.5
2,Friday,24.6,2.7833333333333323
2,Friday,28.4,2.972222222222223
2,Friday,35.4,2.8277777777777797
2,Friday,35.4,2.7722222222222235
2,Friday,36.3,2.577777777777778
2,Friday,34.7,2.5555555555555562
2,Friday,34.4,2.6611111111111105
2,Friday,35.3,2.794444444444445
2,Friday,33.4,2.8888888888888906
2,Friday,33.9,2.666666666666665
2,Friday,35.9,2.5222222222222217
2,Friday,34,2.5555555555555562
2,Friday,35.1,2.538888888888889
2,Friday,36.2,2.5833333333333326
2,Friday,35.3,2.8111111111111122
2,Friday,36.4,3.3222222222222206
2,Friday,36.7,3.533333333333333
2,Friday,39.9,3.4500000000000006
2,Friday,46.1,3.583333333333335
2,Friday,38.8,3.8833333333333346
2,Friday,41.2,4.105555555555556
2,Friday,49.1,4.466666666666666
2,Friday,49.6,4.566666666666666
2,Friday,48.7,4.783333333333333
2,Friday,55,5.094444444444445
2,Friday,86.4,5.572222222222223
2,Friday,45.1,6.116666666666665
2,Friday,48.4,6.533333333333332
2,Friday,187.7,7.183333333333334
2,Friday,82,7.505555555555554
2,Friday,64.7,7.616666666666668
2,Friday,111.7,7.938888888888887
2,Friday,82.4,8.033333333333335
2,Friday,67.5,8.18333333333333
2,Friday,47.7,8.38888888888889
2,Friday,47.2,8.605555555555558
2,Friday,43.8,8.894444444444442
2,Friday,36.2,8.872222222222222
2,Friday,38.1,9.083333333333334
2,Friday,33.1,9.083333333333334
2,Friday,33.1,9.583333333333334
2,Friday,34.3,9.600000000000001
2,Friday,30.1,9.588888888888887
2,Friday,32.4,9.677777777777779
2,Friday,27.5,10.038888888888888
2,Friday,29.6,9.849999999999998
2,Friday,40.5,10.488888888888889
2,Friday,34.9,10.65
2,Friday,26.9,11.194444444444445
2,Friday,36,11.266666666666667
2,Friday,31.6,10.972222222222221
2,Friday,31.9,11.288888888888888
2,Friday,36.8,11.427777777777777
2,Friday,47,11.516666666666664
2,Friday,51.5,11.466666666666667
2,Friday,57.7,10.894444444444444
2,Friday,78,11.072222222222223
2,Friday,68.7,11.055555555555555
2,Friday,70.6,10.372222222222224
2,Friday,64.5,10.011111111111113
2,Friday,65.9,9.305555555555555
2,Friday,64.8,8.244444444444447
2,Friday,61.8,8.38888888888889
2,Friday,59.1,8.283333333333331
2,Friday,51.5,7.955555555555555
2,Friday,52,7.666666666666665
2,Friday,46.4,7.244444444444444
2,Friday,48.1,7.894444444444446
2,Friday,43,7.449999999999998
2,Friday,42.1,7.333333333333335
2,Friday,44.7,6.516666666666665
2,Friday,44.8,5.699999999999999
2,Friday,38.3,6.272222222222222
2,Friday,39,7.105555555555555
2,Friday,41.7,8.266666666666667
2,Friday,33.3,8.316666666666666
2,Friday,44.2,7.799999999999999
2,Friday,33.7,6.93888888888889
2,Saturday,71,5.799999999999999
2,Saturday,102.8,5.82222222222222
2,Saturday,34.8,6.016666666666666
2,Saturday,28.8,6.516666666666665
2,Saturday,24.5,6.594444444444443
2,Saturday,25.2,6.91111111111111
2,Saturday,30.5,6.994444444444446
2,Saturday,37.7,6.9722222222222205
2,Saturday,32,6.844444444444445
2,Saturday,36.5,6.8277777777777775
2,Saturday,35.8,6.244444444444445
2,Saturday,35.6,5.855555555555555
2,Saturday,35.3,6.555555555555554
2,Saturday,35.9,6.6166666666666645
2,Saturday,33.3,6.561111111111113
2,Saturday,33.8,6.0888888888888895
2,Saturday,32.4,5.944444444444446
2,Saturday,32.8,6.027777777777779
2,Saturday,34.8,6.177777777777776
2,Saturday,32.6,6.172222222222222
2,Saturday,34.9,5.8500000000000005
2,Saturday,33.9,6.011111111111111
2,Saturday,32.3,6.133333333333333
2,Saturday,32.1,5.450000000000001
2,Saturday,33.2,6.083333333333335
2,Saturday,31,6.116666666666665
2,Saturday,30,6.116666666666665
2,Saturday,29.8,6.288888888888889
2,Saturday,29.9,6.322222222222224
2,Saturday,30.1,6.133333333333333
2,Saturday,28.1,5.8500000000000005
2,Saturday,28.5,4.9833333333333325
2,Saturday,28.4,4.233333333333332
2,Saturday,27.5,4.4555555555555575
2,Saturday,26.8,4.066666666666666
2,Saturday,27.7,4.01111111111111
2,Saturday,26.9,3.877777777777776
2,Saturday,25.9,3.811111111111111
2,Saturday,25.1,4.161111111111112
2,Saturday,24.6,4.388888888888888
2,Saturday,25.3,4.227777777777778
2,Saturday,25,4.500000000000001
2,Saturday,26.4,4.705555555555555
2,Saturday,26.1,4.777777777777779
2,Saturday,24.3,4.894444444444446
2,Saturday,25.8,4.861111111111111
2,Saturday,26.7,4.777777777777779
2,Saturday,27.4,4.733333333333335
2,Saturday,34.7,4.588888888888888
2,Saturday,26,4.494444444444446
2,Saturday,24.9,4.388888888888888
2,Saturday,24,4.266666666666667
2,Saturday,21.3,4.194444444444443
2,Saturday,18,4.200000000000001
2,Saturday,17.8,4.066666666666666
2,Saturday,18.4,3.8499999999999996
2,Saturday,21.8,3.511111111111111
2,Saturday,20.3,3.2833333333333314
2,Saturday,20.5,3.3222222222222206
2,Saturday,20,3.2222222222222205
2,Saturday,21.2,3.1166666666666663
2,Saturday,24.1,2.950000000000001
2,Saturday,24,2.7333333333333343
2,Saturday,24.6,2.666666666666665
2,Saturday,24.5,2.666666666666665
2,Saturday,24.4,2.833333333333334
2,Saturday,24.1,2.999999999999999
2,Saturday,23.5,3.011111111111112
2,Saturday,23.8,3.455555555555555
2,Saturday,23.3,4.255555555555554
2,Saturday,23.6,4.744444444444444
2,Saturday,22.2,4.972222222222224
2,Saturday,22,5.083333333333332
2,Saturday,22,4.927777777777776
2,Saturday,20.9,4.7111111111111095
2,Saturday,20.4,4.511111111111109
2,Saturday,18.6,4.266666666666667
2,Saturday,18,3.966666666666667
2,Saturday,20.2,3.6388888888888875
2,Saturday,21.5,3.2722222222222226
2,Saturday,21.3,2.9888888888888903
2,Saturday,21.4,2.855555555555556
2,Saturday,21.9,2.666666666666665
2,Saturday,21.5,2.283333333333333
2,Saturday,21.7,1.9944444444444462
2,Saturday,22.9,1.722222222222223
2,Saturday,26.1,1.6388888888888904
2,Saturday,26.8,1.7499999999999991
2,Saturday,26.5,1.5888888888888886
2,Saturday,26.6,1.3499999999999999
2,Saturday,26.5,1.2833333333333345
2,Saturday,26.8,0.9555555555555549
2,Saturday,27,0.7166666666666662
2,Saturday,27.5,0.49444444444444474
2,Saturday,27.4,0.43888888888888844
2,Saturday,28.6,0.3111111111111124
2,Sunday,25.2,0.18888888888889077
2,Sunday,25.7,0.35555555555555585
2,Sunday,28.6,0.16666666666666508
2,Sunday,26.1,0.08888888888888699
2,Sunday,31.7,0.23888888888888873
2,Sunday,30.9,0.23888888888888873
2,Sunday,26.1,0.22777777777777589
2,Sunday,25.1,0.022222222222221748
2,Sunday,24.7,-0.016666666666667298
2,Sunday,21.3,-0.11111111111111072
2,Sunday,19.4,-0.23888888888888873
2,Sunday,18.3,-0.35555555555555585
2,Sunday,17.7,-0.5722222222222229
2,Sunday,17.3,-0.8888888888888897
2,Sunday,17.4,-0.9611111111111114
2,Sunday,16.8,-1.0055555555555549
2,Sunday,16.9,-0.816666666666666
2,Sunday,17.7,-0.9833333333333331
2,Sunday,18.3,-1.033333333333333
2,Sunday,17.8,-0.9000000000000006
2,Sunday,18.8,-0.5277777777777773
2,Sunday,18.5,-0.8222222222222224
2,Sunday,18.8,-1.2666666666666673
2,Sunday,17.2,-1.5222222222222213
2,Sunday,17.9,-1.4388888888888889
2,Sunday,20.4,-1.1277777777777784
2,Sunday,17.9,-1.033333333333333
2,Sunday,17.6,-1.0277777777777786
2,Sunday,17.7,-0.8000000000000007
2,Sunday,20.2,-0.5222222222222229
2,Sunday,20.3,-0.39999999999999936
2,Sunday,20.6,-0.4555555555555557
2,Sunday,21.5,-0.8722222222222223
2,Sunday,24.8,-0.9000000000000006
2,Sunday,24.8,-1.033333333333333
2,Sunday,24,-1.3277777777777782
2,Sunday,23.2,-1.0055555555555549
2,Sunday,23.9,-0.10555555555555626
2,Sunday,23.8,-0.011111111111110874
2,Sunday,23.6,0.22222222222222143
2,Sunday,22.9,0.46111111111111014
2,Sunday,23.3,0.08888888888888699
2,Sunday,23.1,0.16666666666666508
2,Sunday,22.1,0.4111111111111122
2,Sunday,21.5,0.816666666666666
2,Sunday,20.4,1.7833333333333339
2,Sunday,20.3,1.8333333333333317
2,Sunday,21.9,2.822222222222221
2,Sunday,17.1,3.561111111111109
2,Sunday,17.7,5.294444444444445
2,Sunday,20.2,6.2666666666666675
2,Sunday,20.2,5.322222222222221
2,Sunday,18.7,4.694444444444446
2,Sunday,19.8,4.333333333333332
2,Sunday,17.2,4.383333333333334
2,Sunday,17,4.649999999999999
2,Sunday,17.3,4.855555555555557
2,Sunday,17.1,5.061111111111111
2,Sunday,17.7,5.355555555555556
2,Sunday,18.3,5.572222222222223
2,Sunday,17.6,5.966666666666668
2,Sunday,17.5,6.261111111111113
2,Sunday,17.3,6.555555555555554
2,Sunday,17.8,6.561111111111113
2,Sunday,17.5,6.861111111111112
2,Sunday,18.3,6.994444444444446
2,Sunday,18.1,7.03888888888889
2,Sunday,17.3,7.349999999999998
2,Sunday,17.7,7.488888888888886
2,Sunday,17.8,7.6277777777777755
2,Sunday,19.7,7.822222222222221
2,Sunday,17.7,8.32777777777778
2,Sunday,23.6,7.966666666666669
2,Sunday,21.4,7.844444444444444
2,Sunday,25.3,7.622222222222222
2,Sunday,26.2,7.555555555555555
2,Sunday,28.5,7.449999999999998
2,Sunday,27.7,7.233333333333336
2,Sunday,29.1,7.07222222222222
2,Sunday,30.5,7.000000000000001
2,Sunday,28.2,6.93888888888889
2,Sunday,27.5,6.844444444444445
2,Sunday,24.8,6.6499999999999995
2,Sunday,24.6,6.477777777777776
2,Sunday,23.4,6.388888888888889
2,Sunday,23.3,6.199999999999998
2,Sunday,22.6,6.033333333333333
2,Sunday,21.9,5.8500000000000005
2,Sunday,21.1,5.633333333333334
2,Sunday,20.2,5.455555555555556
2,Sunday,19.6,4.9833333333333325
2,Sunday,18.4,4.794444444444446
2,Sunday,19.7,4.8888888888888875
2,Sunday,19.6,4.4722222222222205
2,Sunday,19.8,3.5777777777777766
2,Sunday,20.2,2.8777777777777778
2,Monday,20.2,2.411111111111113
2,Monday,18.9,2.0333333333333314
2,Monday,20.7,1.7166666666666686
2,Monday,23.7,1.3666666666666671
2,Monday,20,0.816666666666666
2,Monday,18.5,0.18888888888889077
2,Monday,18.4,-0.0777777777777781
2,Monday,18.5,-0.3222222222222213
2,Monday,17.5,-1.1388888888888893
2,Monday,16.2,-1.3333333333333326
2,Monday,15.5,-1.633333333333334
2,Monday,15.5,-2.033333333333333
2,Monday,15.2,-2.183333333333333
2,Monday,16.9,-2.105555555555555
2,Monday,17.3,-1.7055555555555557
2,Monday,17.4,-1.188888888888889
2,Monday,17.5,-1.2722222222222217
2,Monday,17.7,-1.4388888888888889
2,Monday,18,-1.5444444444444452
2,Monday,17.7,-1.6055555555555558
2,Monday,17.6,-1.5611111111111104
2,Monday,17.4,-1.4833333333333343
2,Monday,17.9,-1.5722222222222213
2,Monday,17.6,-1.7999999999999992
2,Monday,16.6,-1.9055555555555554
2,Monday,17.9,-2.0722222222222224
2,Monday,17.2,-2.5944444444444454
2,Monday,17,-3.0555555555555554
2,Monday,16.4,-3.0666666666666664
2,Monday,16.7,-3.0166666666666666
2,Monday,16.5,-2.7611111111111106
2,Monday,17.7,-2.716666666666667
2,Monday,16.7,-2.8999999999999995
2,Monday,16.3,-2.933333333333334
2,Monday,16.6,-2.488888888888889
2,Monday,16.8,-1.633333333333334
2,Monday,18,-1.4499999999999997
2,Monday,16.7,-1.1833333333333327
2,Monday,16.7,-0.8111111111111116
2,Monday,16.7,-0.6166666666666664
2,Monday,16.6,-0.46111111111111014
2,Monday,16.1,-0.29999999999999954
2,Monday,16.1,-0.005555555555556424
2,Monday,15.6,0.5222222222222209
2,Monday,15.5,0.7722222222222226
2,Monday,15.6,0.7944444444444443
2,Monday,15.4,1.161111111111113
2,Monday,14.6,1.161111111111113
2,Monday,13.9,1.427777777777778
2,Monday,14,1.4833333333333343
2,Monday,15.2,1.9055555555555554
2,Monday,16.2,1.5000000000000016
2,Monday,15.9,2.1388888888888897
2,Monday,14.3,2.6555555555555563
2,Monday,13.7,2.283333333333333
2,Monday,14.2,2.766666666666665
2,Monday,14.6,3.3222222222222206
2,Monday,13.6,2.677777777777778
2,Monday,13.5,2.5055555555555546
2,Monday,14.2,2.5277777777777763
2,Monday,15.3,2.727777777777776
2,Monday,15.4,2.950000000000001
2,Monday,15,3.199999999999999
2,Monday,15.7,3.0555555555555554
2,Monday,14.9,3.327777777777779
2,Monday,15.2,3.455555555555555
2,Monday,15.3,3.522222222222224
2,Monday,15.6,3.6555555555555546
2,Monday,15.7,3.7666666666666675
2,Monday,15.7,3.8499999999999996
2,Monday,15.4,3.9333333333333322
2,Monday,15.2,3.811111111111111
2,Monday,14.2,3.7666666666666675
2,Monday,14.7,3.683333333333335
2,Monday,14.7,3.4222222222222203
2,Monday,14.7,2.950000000000001
2,Monday,14.7,2.5722222222222237
2,Monday,14.7,2.3888888888888875
2,Monday,15.4,2.1499999999999986
2,Monday,14.3,2.1222222222222222
2,Monday,15.4,1.8388888888888901
2,Monday,15.1,1.5444444444444452
2,Monday,15.9,1.3277777777777782
2,Monday,18.2,1.1055555555555567
2,Monday,16.5,0.9611111111111094
2,Monday,17.6,0.8888888888888897
2,Monday,19,0.8111111111111116
2,Monday,20.7,0.7166666666666662
2,Monday,20.4,0.6333333333333336
2,Monday,22.3,0.5333333333333338
2,Monday,22.3,0.5277777777777793
2,Monday,23.1,0.56111111111111
2,Monday,23.7,0.5222222222222209
2,Monday,25.5,0.4999999999999992
